timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
"2025-04-01T00:00:15.376Z","01.04.2025 03:00:15","INV2","COM4","slave_4","status",25234,"Температура трансформатора","C",63,
"2025-04-01T00:00:15.685Z","01.04.2025 03:00:15","INV2","COM4","slave_4","status",25235,"Температура радиатора DC","C",43,
"2025-04-01T00:00:15.994Z","01.04.2025 03:00:15","INV2","COM4","slave_4","energy",25245,"Накопленная зарядная энергия (старший байт)","kWh",0,
"2025-04-01T00:00:16.314Z","01.04.2025 03:00:16","INV2","COM4","slave_4","energy",25246,"Накопленная зарядная энергия (младший байт)","kWh",1075,
"2025-04-01T00:00:16.616Z","01.04.2025 03:00:16","INV2","COM4","slave_4","energy",25247,"Накопленная разрядная энергия (старший байт)","kWh",0,
"2025-04-01T00:00:16.917Z","01.04.2025 03:00:16","INV2","COM4","slave_4","energy",25248,"Накопленная разрядная энергия (младший байт)","kWh",43,
"2025-04-01T00:00:17.230Z","01.04.2025 03:00:17","INV2","COM4","slave_4","energy",25253,"Накопленная нагрузочная энергия (старший байт)","kWh",0,
"2025-04-01T00:00:17.538Z","01.04.2025 03:00:17","INV2","COM4","slave_4","energy",25254,"Накопленная нагрузочная энергия (младший байт)","kWh",7482,
"2025-04-01T00:00:17.849Z","01.04.2025 03:00:17","INV2","COM4","slave_4","error",25261,"Сообщение об ошибке 1","-",0,
"2025-04-01T00:00:18.160Z","01.04.2025 03:00:18","INV2","COM4","slave_4","error",25262,"Сообщение об ошибке 2","-",0,
"2025-04-01T00:00:18.468Z","01.04.2025 03:00:18","INV2","COM4","slave_4","error",25265,"Сообщение о предупреждении 1","-",0,
"2025-04-01T00:00:18.773Z","01.04.2025 03:00:18","INV2","COM4","slave_4","error",25266,"Сообщение о предупреждении 2","-",0,
"2025-04-01T00:00:19.080Z","01.04.2025 03:00:19","INV3","COM5","slave_4","info",20000,"Тип устройства (старший байт)","-",20566,
"2025-04-01T00:00:19.379Z","01.04.2025 03:00:19","INV3","COM5","slave_4","info",20001,"Тип устройства (младший байт)","-",1800,
